Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 2,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 2,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 2,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 2,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 2,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 2,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 8,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,Magic Number,The method contains a magic number: 8,5207
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRectangleFeedback,Magic Number,The method contains a magic number: 32,5247
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,makeSelectionVisible,Magic Number,The method contains a magic number: 5,5287
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,makeSelectionVisible,Magic Number,The method contains a magic number: 5,5287
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,run,Magic Number,The method contains a magic number: 5,5297
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,run,Magic Number,The method contains a magic number: 5,5297
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,Long Statement,The length of the statement "int xViewLocation=Math.max(0`Math.min(convertXModelToPixel(xViewCenterPosition - viewWidth / 2)`viewSize.width - viewRectangle.x));" is 131.,5355
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,Long Statement,The length of the statement "int yViewLocation=Math.max(0`Math.min(convertYModelToPixel(yViewCenterPosition - viewHeight / 2)`viewSize.height - viewRectangle.y));" is 133.,5355
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,Magic Number,The method contains a magic number: 2,5355
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,Magic Number,The method contains a magic number: 2,5355
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,Magic Number,The method contains a magic number: 2,5355
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,Magic Number,The method contains a magic number: 2,5355
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getShapePixelBounds,Long Statement,The length of the statement "return new Rectangle(convertXModelToPixel((float)shapeBounds.getMinX())`convertYModelToPixel((float)shapeBounds.getMinY())`(int)Math.round(shapeBounds.getWidth() * getScale())`(int)Math.round(shapeBounds.getHeight() * getScale()));" is 231.,5455
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setCursor,Complex Method,Cyclomatic complexity of the method is 11,5467
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setCursor,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@25bf92d5,5467
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Long Statement,The length of the statement "this.toolTipWindow.setVisible(!OperatingSystem.isMacOSX() || !OperatingSystem.isJavaVersionGreaterOrEqual("1.7") || SwingUtilities.getAncestorOfClass(JApplet.class`this) == null);" is 179.,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 16,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 16,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 2,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 3,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 2,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 3,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 11,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,Magic Number,The method contains a magic number: 11,5531
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Complex Conditional,The conditional expression (ev.getKeyCode() == KeyEvent.VK_HOME || ev.getKeyCode() == KeyEvent.VK_END) && OperatingSystem.isMacOSX() && !OperatingSystem.isMacOSXLeopardOrSuperior() is complex.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Complex Conditional,The conditional expression ev.getKeyCode() != KeyEvent.VK_ESCAPE && ev.getKeyCode() != KeyEvent.VK_CONTROL && ev.getKeyCode() != KeyEvent.VK_ALT is complex.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Complex Method,Cyclomatic complexity of the method is 15,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "JLabel label=new JLabel(this.preferences.getLocalizedString(PlanComponent.class`toolTipEditedProperties[i].name() + ".editablePropertyLabel.text") + " ");" is 154.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "if (toolTipEditedProperties[i] == PlanController.EditableProperty.ANGLE || toolTipEditedProperties[i] == PlanController.EditableProperty.ARC_EXTENT) {" is 150.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "else if (this.preferences.getLengthUnit() != LengthUnit.INCH || this.preferences.getLengthUnit() != LengthUnit.INCH_DECIMALS) {" is 127.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "toolTipPropertiesPanel.add(labelTextFieldPanel`new GridBagConstraints(0`i`1`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`0`0)`0`0));" is 162.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "Set<AWTKeyStroke> backwardKeys=this.focusedTextField.getFocusTraversalKeys(KeyboardFocusManager.BACKWARD_TRAVERSAL_KEYS);" is 121.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "setFocusedTextFieldIndex((this.focusedTextFieldIndex - 1 + toolTipEditedProperties.length) % toolTipEditedProperties.length);" is 125.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "else if ((ev.getKeyCode() == KeyEvent.VK_HOME || ev.getKeyCode() == KeyEvent.VK_END) && OperatingSystem.isMacOSX() && !OperatingSystem.isMacOSXLeopardOrSuperior()) {" is 165.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Long Statement,The length of the statement "else if (ev.getKeyCode() != KeyEvent.VK_ESCAPE && ev.getKeyCode() != KeyEvent.VK_CONTROL && ev.getKeyCode() != KeyEvent.VK_ALT) {" is 129.,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Magic Number,The method contains a magic number: 3,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,Magic Number,The method contains a magic number: 2,5600
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,Complex Conditional,The conditional expression (ev.getKeyCode() == KeyEvent.VK_HOME || ev.getKeyCode() == KeyEvent.VK_END) && OperatingSystem.isMacOSX() && !OperatingSystem.isMacOSXLeopardOrSuperior() is complex.,5688
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,Complex Conditional,The conditional expression ev.getKeyCode() != KeyEvent.VK_ESCAPE && ev.getKeyCode() != KeyEvent.VK_CONTROL && ev.getKeyCode() != KeyEvent.VK_ALT is complex.,5688
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,Long Statement,The length of the statement "Set<AWTKeyStroke> backwardKeys=this.focusedTextField.getFocusTraversalKeys(KeyboardFocusManager.BACKWARD_TRAVERSAL_KEYS);" is 121.,5688
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,Long Statement,The length of the statement "setFocusedTextFieldIndex((this.focusedTextFieldIndex - 1 + toolTipEditedProperties.length) % toolTipEditedProperties.length);" is 125.,5688
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,Long Statement,The length of the statement "else if ((ev.getKeyCode() == KeyEvent.VK_HOME || ev.getKeyCode() == KeyEvent.VK_END) && OperatingSystem.isMacOSX() && !OperatingSystem.isMacOSXLeopardOrSuperior()) {" is 165.,5688
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,Long Statement,The length of the statement "else if (ev.getKeyCode() != KeyEvent.VK_ESCAPE && ev.getKeyCode() != KeyEvent.VK_CONTROL && ev.getKeyCode() != KeyEvent.VK_ALT) {" is 129.,5688
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setAlignmentFeedback,Long Parameter List,The method has 5 parameters. ,5769
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setAngleFeedback,Long Parameter List,The method has 6 parameters. ,5784
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getScrollableBlockIncrement,Magic Number,The method contains a magic number: 2,5872
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getScrollableBlockIncrement,Magic Number,The method contains a magic number: 2,5872
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getScrollableUnitIncrement,Magic Number,The method contains a magic number: 10,5892
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getScrollableUnitIncrement,Magic Number,The method contains a magic number: 10,5892
sweethome3d-5.6,com.eteks.sweethome3d.swing,UserPreferencesChangeListener,propertyChange,Complex Method,Cyclomatic complexity of the method is 12,1072
sweethome3d-5.6,com.eteks.sweethome3d.swing,UserPreferencesChangeListener,propertyChange,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@470b740d,1072
sweethome3d-5.6,com.eteks.sweethome3d.swing,SVGSupport,exportToSVG,Long Statement,The length of the statement "Dimension imageSize=new Dimension((int)Math.ceil(svgItemBounds.getWidth() * svgScale + 2 * extraMargin)`(int)Math.ceil(svgItemBounds.getHeight() * svgScale + 2 * extraMargin));" is 176.,2256
sweethome3d-5.6,com.eteks.sweethome3d.swing,SVGSupport,exportToSVG,Magic Number,The method contains a magic number: 2,2256
sweethome3d-5.6,com.eteks.sweethome3d.swing,SVGSupport,exportToSVG,Magic Number,The method contains a magic number: 2,2256
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getPreferredSize,Long Statement,The length of the statement "return new Dimension(Math.round(((float)planBounds.getWidth() + MARGIN * 2) * getScale()) + insets.left + insets.right`ruleHeight);" is 131.,5993
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getPreferredSize,Long Statement,The length of the statement "return new Dimension(ruleHeight`Math.round(((float)planBounds.getHeight() + MARGIN * 2) * getScale()) + insets.top + insets.bottom);" is 132.,5993
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getPreferredSize,Magic Number,The method contains a magic number: 6,5993
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getPreferredSize,Magic Number,The method contains a magic number: 2,5993
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getPreferredSize,Magic Number,The method contains a magic number: 2,5993
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintComponent,Long Statement,The length of the statement "g2D.translate(insets.left + (MARGIN - planBounds.getMinX()) * paintScale`insets.top + (MARGIN - planBounds.getMinY()) * paintScale);" is 132.,6018
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Complex Method,Cyclomatic complexity of the method is 15,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Long Method,The method has 108 lines of code.,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Long Statement,The length of the statement "xRulerBase=leftToRightOriented ? convertXPixelToModel(viewRectangle.x + viewRectangle.width - 1) : convertXPixelToModel(viewRectangle.x);" is 137.,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 5,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 6,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 0.5f,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 1.5f,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 3,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 3,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 2,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,paintRuler,Magic Number,The method contains a magic number: 3,6053
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getFormattedTickText,Magic Number,The method contains a magic number: 1E-5,6176
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanRulerComponent,getFormattedTickText,Magic Number,The method contains a magic number: 100,6176
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Long Statement,The length of the statement "BufferedImage textureIconImage=new BufferedImage(textureIcon.getIconWidth()`textureIcon.getIconHeight()`BufferedImage.TYPE_INT_ARGB);" is 133.,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF0000,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF00,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF000000,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0x00FF0000,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 16,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0x0000FF00,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 8,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0x000000FF,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 4,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0x7F,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF0000,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF00,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,paintIcon,Magic Number,The method contains a magic number: 0xFF,6254
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF000000,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0x00FF0000,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 16,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0x0000FF00,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 8,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0x000000FF,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 4,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0x7F,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF0000,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF00,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,filterRGB,Magic Number,The method contains a magic number: 0xFF,6274
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,setTexturedIcon,Long Statement,The length of the statement "imageGraphics.setPaint(new TexturePaint(textureImage`new Rectangle2D.Float(0`0`-getIconWidth() / this.pieceWidth * this.pieceTexture.getWidth()`-getIconHeight() / this.pieceDepth * this.pieceTexture.getHeight())));" is 214.,6322
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,setTexturedIcon,Magic Number,The method contains a magic number: 3,6322
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurniturePlanIcon,setTexturedIcon,Magic Number,The method contains a magic number: 3,6322
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,PieceOfFurnitureModelIcon,Abstract Function Call From Constructor,The constructor PieceOfFurnitureModelIcon calls a virtual method createObject3D.,6351
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,PieceOfFurnitureModelIcon,Long Statement,The length of the statement "setIcon(createIcon((Object3DBranch)object3dFactory.createObject3D(null`normalizedPiece`true)`pieceWidth`pieceDepth`pieceHeight`iconSize));" is 138.,6351
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,PieceOfFurnitureModelIcon,Long Statement,The length of the statement "setIcon(createIcon((Object3DBranch)object3dFactory.createObject3D(null`normalizedPiece`true)`pieceWidth`pieceDepth`pieceHeight`iconSize));" is 138.,6351
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,PieceOfFurnitureModelIcon,Magic Number,The method contains a magic number: 2,6351
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,modelUpdated,Long Statement,The length of the statement "setIcon(createIcon((Object3DBranch)object3dFactory.createObject3D(null`normalizedPiece`true)`pieceWidth`pieceDepth`pieceHeight`iconSize));" is 138.,6365
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,modelUpdated,Long Statement,The length of the statement "setIcon(createIcon((Object3DBranch)object3dFactory.createObject3D(null`normalizedPiece`true)`pieceWidth`pieceDepth`pieceHeight`iconSize));" is 138.,6365
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,modelUpdated,Magic Number,The method contains a magic number: 2,6365
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,run,Long Statement,The length of the statement "setIcon(createIcon((Object3DBranch)object3dFactory.createObject3D(null`normalizedPiece`true)`pieceWidth`pieceDepth`pieceHeight`iconSize));" is 138.,6387
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Long Statement,The length of the statement "Light[] lights={new DirectionalLight(new Color3f(0.6f`0.6f`0.6f)`new Vector3f(1.5f`-0.8f`-1))`new DirectionalLight(new Color3f(0.6f`0.6f`0.6f)`new Vector3f(-1.5f`-0.8f`-1))`new DirectionalLight(new Color3f(0.6f`0.6f`0.6f)`new Vector3f(0`-0.8f`1))`new AmbientLight(new Color3f(0.2f`0.2f`0.2f))};" is 294.,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 2,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 5,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.5f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.8f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.5f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.8f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.6f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.8f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.2f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.2f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 0.2f,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
