Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,postPolylineResize,24,2,4,6161,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,undo,5,1,0,6171,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,redo,5,1,0,6178,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getPresentationName,3,1,0,6185,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,postCompassRotation,22,2,2,6195,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,undo,5,1,0,6203,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,redo,5,1,0,6210,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getPresentationName,3,1,0,6217,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,postCompassResize,22,2,2,6227,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,undo,5,1,0,6235,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,redo,5,1,0,6242,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getPresentationName,3,1,0,6249,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getPathPoints,26,6,2,6259,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getRoomPathsFromWalls,13,3,0,6299,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getAreaPaths,21,5,1,6319,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getInsideWallsArea,6,2,0,6344,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getWallsArea,18,5,1,6354,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getPath,9,2,1,6379,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,getPath,15,4,1,6392,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,selectLevelFromSelectedItems,15,5,0,6411,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,Mode,3,1,1,98,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,name,3,1,0,102,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,toString,3,1,0,106,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,ResizedPieceOfFurniture,32,3,1,6450,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,getPieceOfFurniture,3,1,0,6483,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,getWidth,3,1,0,6487,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,getDepth,3,1,0,6491,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,getHeight,3,1,0,6495,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,isDoorOrWindowBoundToWall,3,1,0,6499,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,reset,19,5,0,6503,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,setPieceOfFurnitureSize,34,6,4,6525,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,JoinedWall,12,1,1,6578,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getWall,3,1,0,6595,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getLevel,3,1,0,6599,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getXStart,3,1,0,6603,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getYStart,3,1,0,6607,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getXEnd,3,1,0,6611,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getYEnd,3,1,0,6615,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getWallAtEnd,3,1,0,6619,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getWallAtStart,3,1,0,6623,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,isJoinedAtEndOfWallAtStart,3,1,0,6627,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,isJoinedAtStartOfWallAtEnd,3,1,0,6631,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getJoinedWalls,7,2,1,6635,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,getWalls,7,2,1,6647,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,PointWithAngleMagnetism,3,1,6,6670,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,PointWithAngleMagnetism,58,7,7,6683,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,getX,3,1,0,6760,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,setX,3,1,1,6767,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,getY,3,1,0,6774,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,setY,3,1,1,6781,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,getAngle,3,1,0,6788,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPointWithAngleMagnetism,WallPointWithAngleMagnetism,3,1,2,6797,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPointWithAngleMagnetism,WallPointWithAngleMagnetism,63,18,5,6801,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPointWithAngleMagnetism,equalsWallPoint,3,1,3,6877,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPointWithAngleMagnetism,RoomPointWithAngleMagnetism,3,1,2,6891,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPointWithAngleMagnetism,RoomPointWithAngleMagnetism,65,17,6,6895,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,PointMagnetizedToClosestWallOrRoomPoint,3,1,2,6982,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,PointMagnetizedToClosestWallOrRoomPoint,15,4,4,6990,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,updateMagnetizedPoint,13,4,5,7010,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,getX,3,1,0,7027,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,getY,3,1,0,7034,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,isMagnetized,3,1,0,7041,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,enter,2,1,0,7050,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,exit,2,1,0,7053,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,getMode,0,1,0,7056,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,setMode,2,1,1,7058,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,isModificationState,3,1,0,7061,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,isBasePlanModificationState,3,1,0,7065,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,deleteSelection,2,1,0,7069,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,escape,2,1,0,7072,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,moveSelection,2,1,2,7075,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,toggleMagnetism,2,1,1,7078,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,setAlignmentActivated,2,1,1,7081,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,setDuplicationActivated,2,1,1,7084,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,setEditionActivated,2,1,1,7087,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,updateEditableProperty,2,1,2,7090,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,pressMouse,2,1,5,7093,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,releaseMouse,2,1,2,7097,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,moveMouse,2,1,2,7100,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,zoom,2,1,1,7103,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractModeChangeState,setMode,23,8,1,7113,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractModeChangeState,deleteSelection,4,1,0,7132,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractModeChangeState,moveSelection,4,1,2,7139,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractModeChangeState,zoom,3,1,1,7146,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,selectionChanged,4,1,1,7158,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,getMode,3,1,0,7166,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,enter,7,2,0,7171,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,moveMouse,52,16,2,7180,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,pressMouse,114,37,5,7233,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,exit,6,2,0,7324,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,getMode,3,1,0,7358,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,isModificationState,3,1,0,7363,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,isBasePlanModificationState,3,1,0,7368,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,enter,45,10,0,7373,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,moveMouse,43,9,2,7425,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,releaseMouse,25,7,2,7473,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,toggleMagnetism,9,3,1,7510,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,escape,26,6,0,7524,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,setDuplicationActivated,7,2,1,7558,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,setAlignmentActivated,9,3,1,7567,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,toggleDuplication,53,14,1,7578,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,exit,6,1,0,7644,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,getMode,3,1,0,7663,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,isModificationState,3,1,0,7668,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,enter,16,4,0,7673,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,moveMouse,9,2,2,7694,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,releaseMouse,23,7,2,7708,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,escape,3,1,0,7745,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,exit,4,1,0,7750,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,updateSelectedItems,26,7,5,7756,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,getMode,3,1,0,7802,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,setMode,20,7,1,7807,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,enter,3,1,0,7824,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,moveSelection,3,1,2,7829,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,pressMouse,10,2,5,7834,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,moveMouse,9,2,2,7845,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,releaseMouse,3,1,2,7856,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,escape,3,1,0,7861,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,zoom,3,1,1,7866,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,getMode,3,1,0,7886,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,isModificationState,3,1,0,7891,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,isBasePlanModificationState,3,1,0,7897,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,enter,13,2,0,7903,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,moveMouse,29,5,2,7919,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,exit,4,1,0,7954,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,getMode,3,1,0,7968,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,enter,4,1,0,7973,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,moveMouse,8,2,2,7979,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,pressMouse,3,1,5,7989,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,setEditionActivated,6,2,1,7996,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,toggleMagnetism,4,1,1,8004,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,exit,3,1,0,8012,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractWallState,enter,6,1,0,8027,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractWallState,getToolTipFeedbackText,10,2,2,8039,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractWallState,getWallAngleInDegrees,3,1,1,8053,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractWallState,getWallAngleInDegrees,27,6,2,8060,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractWallState,showWallAngleFeedback,32,7,2,8092,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,getMode,3,1,0,8153,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,isModificationState,3,1,0,8158,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,isBasePlanModificationState,3,1,0,8163,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,setMode,21,7,1,8168,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,enter,38,4,0,8187,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,moveMouse,66,9,2,8228,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,getCircumscribedCircleCenter,6,1,6,8314,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,getBissectorLine,11,2,4,8325,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,pressMouse,31,7,5,8337,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,createWallsAroundRoom,112,19,1,8374,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,compare,3,1,2,8498,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,validateDrawnWalls,7,2,0,8515,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,endWallCreation,8,1,0,8525,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,setEditionActivated,55,10,1,8535,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,createNextWall,13,1,0,8612,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,updateEditableProperty,0,10,2,8631,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,toggleMagnetism,6,2,1,8707,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,setAlignmentActivated,4,1,1,8719,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,setDuplicationActivated,3,1,1,8725,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,escape,7,2,0,8731,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,exit,13,1,0,8741,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,getMode,3,1,0,8770,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,isModificationState,3,1,0,8775,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,isBasePlanModificationState,3,1,0,8780,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,enter,22,2,0,8785,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,moveMouse,22,3,2,8810,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,releaseMouse,4,1,2,8841,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,toggleMagnetism,4,1,1,8847,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,setAlignmentActivated,4,1,1,8855,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,escape,4,1,0,8861,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,exit,6,1,0,8867,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,getMode,3,1,0,8889,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,isModificationState,3,1,0,8894,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,isBasePlanModificationState,3,1,0,8899,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,enter,12,1,0,8905,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,moveMouse,14,3,2,8924,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,releaseMouse,4,1,2,8949,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,toggleMagnetism,4,1,1,8955,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,setAlignmentActivated,4,1,1,8964,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,escape,7,2,0,8970,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,exit,6,1,0,8979,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,getToolTipFeedbackText,3,1,1,8987,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,getMode,3,1,0,9001,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,isModificationState,3,1,0,9006,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,isBasePlanModificationState,3,1,0,9011,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,enter,8,1,0,9017,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,moveMouse,8,2,2,9029,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,releaseMouse,4,1,2,9043,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,escape,4,1,0,9049,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,exit,6,1,0,9055,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,getToolTipFeedbackText,3,1,1,9063,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,getMode,3,1,0,9077,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,isModificationState,3,1,0,9082,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,isBasePlanModificationState,3,1,0,9087,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,enter,8,1,0,9093,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,moveMouse,8,2,2,9105,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,releaseMouse,4,1,2,9119,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,escape,4,1,0,9125,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,exit,6,1,0,9131,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,getToolTipFeedbackText,3,1,1,9139,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,getMode,3,1,0,9154,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,isModificationState,3,1,0,9159,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,isBasePlanModificationState,3,1,0,9164,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,enter,11,1,0,9170,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,moveMouse,13,2,2,9186,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,releaseMouse,4,1,2,9206,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,toggleMagnetism,4,1,1,9212,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,escape,4,1,0,9221,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,exit,6,1,0,9227,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,getToolTipFeedbackText,3,1,1,9235,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,getMode,3,1,0,9253,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,isModificationState,3,1,0,9258,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,isBasePlanModificationState,3,1,0,9263,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,enter,13,1,0,9269,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,moveMouse,29,3,2,9287,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,releaseMouse,4,1,2,9327,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,toggleMagnetism,4,1,1,9333,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,escape,4,1,0,9342,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,exit,6,1,0,9348,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,getToolTipFeedbackText,3,1,1,9356,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,getMode,3,1,0,9377,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,isModificationState,3,1,0,9382,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,isBasePlanModificationState,3,1,0,9387,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,enter,18,1,0,9393,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,moveMouse,45,7,2,9418,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,isProprortionallyResized,3,1,1,9480,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,releaseMouse,4,1,2,9489,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,toggleMagnetism,4,1,1,9495,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,setAlignmentActivated,4,1,1,9504,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,escape,4,1,0,9510,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,exit,6,1,0,9516,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,getToolTipFeedbackText,10,3,3,9524,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,getMode,3,1,0,9550,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,isModificationState,3,1,0,9555,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,enter,10,1,0,9560,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,moveMouse,10,1,2,9574,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,releaseMouse,4,1,2,9590,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,escape,4,1,0,9596,0
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,exit,6,1,0,9602,0
